lap,driverId,constructorId,circuitId,milliseconds,grid,lap_time_sec,weather_condition,raceId,season
3,hur,sauber,suzuka,92732,11,92.73205776263846,dry,4,2024
4,hur,sauber,suzuka,92608,11,92.60803124789349,dry,4,2024
5,hur,sauber,suzuka,92559,11,92.5593982461554,dry,4,2024
6,hur,sauber,suzuka,92474,11,92.47487721146943,dry,4,2024
7,hur,sauber,suzuka,92653,11,92.6536608051636,dry,4,2024
8,hur,sauber,suzuka,92748,11,92.74848654646468,dry,4,2024
9,hur,sauber,suzuka,92677,11,92.67709955738529,dry,4,2024
10,hur,sauber,suzuka,92768,11,92.76832814179912,dry,4,2024
11,hur,sauber,suzuka,92843,11,92.84366548290828,dry,4,2024
12,hur,sauber,suzuka,92956,11,92.95611821006426,dry,4,2024
13,hur,sauber,suzuka,92839,11,92.83965274605146,dry,4,2024
14,hur,sauber,suzuka,92867,11,92.86786562515299,dry,4,2024
15,hur,sauber,suzuka,92961,11,92.96125027504175,dry,4,2024
16,hur,sauber,suzuka,92985,11,92.98532264690056,dry,4,2024
17,hur,sauber,suzuka,92921,11,92.92132029933693,dry,4,2024
18,hur,sauber,suzuka,93100,11,93.10089628752678,dry,4,2024
19,hur,sauber,suzuka,93192,11,93.19249130714503,dry,4,2024
20,hur,sauber,suzuka,93137,11,93.13714321212711,dry,4,2024
21,hur,sauber,suzuka,93224,11,93.22458617570415,dry,4,2024
22,hur,sauber,suzuka,93254,11,93.25470264522644,dry,4,2024
23,hur,sauber,suzuka,93342,11,93.34263623470312,dry,4,2024
24,hur,sauber,suzuka,93393,11,93.39358786576521,dry,4,2024
25,hur,sauber,suzuka,93491,11,93.49112180323856,dry,4,2024
26,hur,sauber,suzuka,93512,11,93.5125497483076,dry,4,2024
27,hur,sauber,suzuka,93526,11,93.5266707301641,dry,4,2024
28,hur,sauber,suzuka,93599,11,93.5991359692059,dry,4,2024
29,hur,sauber,suzuka,93633,11,93.63367363310206,dry,4,2024
30,hur,sauber,suzuka,93718,11,93.71858188668332,dry,4,2024
31,hur,sauber,suzuka,93646,11,93.64629647176451,dry,4,2024
32,hur,sauber,suzuka,93826,11,93.82677607524938,dry,4,2024
33,hur,sauber,suzuka,93832,11,93.8329309080517,dry,4,2024
34,hur,sauber,suzuka,93938,11,93.93816290196318,dry,4,2024
35,hur,sauber,suzuka,93978,11,93.9780888788005,dry,4,2024
36,hur,sauber,suzuka,94052,11,94.0520950008619,dry,4,2024
37,hur,sauber,suzuka,94091,11,94.0914800607745,dry,4,2024
38,hur,sauber,suzuka,94193,11,94.19365024474313,dry,4,2024
39,hur,sauber,suzuka,94208,11,94.20812235855134,dry,4,2024
40,hur,sauber,suzuka,94362,11,94.36274188477215,dry,4,2024
41,hur,sauber,suzuka,94282,11,94.28279888290423,dry,4,2024
42,hur,sauber,suzuka,94291,11,94.29138322948717,dry,4,2024
43,hur,sauber,suzuka,94358,11,94.35813927614024,dry,4,2024
44,hur,sauber,suzuka,94299,11,94.29926997573006,dry,4,2024
45,hur,sauber,suzuka,94290,11,94.29086149530461,dry,4,2024
46,hur,sauber,suzuka,94372,11,94.37286904797459,dry,4,2024
47,hur,sauber,suzuka,94467,11,94.46727295611004,dry,4,2024
48,hur,sauber,suzuka,94491,11,94.49106972151921,dry,4,2024
49,hur,sauber,suzuka,94512,11,94.5128976236233,dry,4,2024
50,hur,sauber,suzuka,94496,11,94.49612521810053,dry,4,2024
51,hur,sauber,suzuka,94444,11,94.44438784522208,dry,4,2024
52,hur,sauber,suzuka,94398,11,94.39810267194605,dry,4,2024
53,hur,sauber,suzuka,94478,11,94.47837803300158,dry,4,2024
54,hur,sauber,suzuka,94403,11,94.40303155889195,dry,4,2024
55,hur,sauber,suzuka,94463,11,94.46388305268528,dry,4,2024
56,hur,sauber,suzuka,94474,11,94.47424778855752,dry,4,2024
57,hur,sauber,suzuka,94513,11,94.51386526448768,dry,4,2024
58,hur,sauber,suzuka,94455,11,94.45586704112772,dry,4,2024
59,hur,sauber,suzuka,94660,11,94.66092751620337,dry,4,2024
60,hur,sauber,suzuka,94437,11,94.4377305941615,dry,4,2024
1,mag,haas,suzuka,87278,19,87.27863530157131,dry,4,2024
2,mag,haas,suzuka,87578,19,87.57810244119602,dry,4,2024
3,mag,haas,suzuka,87392,19,87.39268248562074,dry,4,2024
4,mag,haas,suzuka,87408,19,87.40812667907183,dry,4,2024
5,mag,haas,suzuka,87356,19,87.35690510045606,dry,4,2024
6,mag,haas,suzuka,87436,19,87.4364388716997,dry,4,2024
7,mag,haas,suzuka,87587,19,87.58777055236621,dry,4,2024
8,mag,haas,suzuka,87535,19,87.53567669151248,dry,4,2024
9,mag,haas,suzuka,87656,19,87.65625238240021,dry,4,2024
10,mag,haas,suzuka,87762,19,87.7629554543634,dry,4,2024
11,mag,haas,suzuka,87675,19,87.67599553318567,dry,4,2024
12,mag,haas,suzuka,87676,19,87.67673924361742,dry,4,2024
13,mag,haas,suzuka,87634,19,87.63421094527831,dry,4,2024
14,mag,haas,suzuka,87794,19,87.7948444995941,dry,4,2024
15,mag,haas,suzuka,87767,19,87.76744868169222,dry,4,2024
16,mag,haas,suzuka,87885,19,87.88584107699242,dry,4,2024
17,mag,haas,suzuka,87913,19,87.91365574720085,dry,4,2024
18,mag,haas,suzuka,88036,19,88.03647655998527,dry,4,2024
19,mag,haas,suzuka,88137,19,88.13770833903287,dry,4,2024
20,mag,haas,suzuka,87984,19,87.98422763756267,dry,4,2024
21,mag,haas,suzuka,88054,19,88.05446281087875,dry,4,2024
22,mag,haas,suzuka,88087,19,88.08718765606405,dry,4,2024
23,mag,haas,suzuka,88177,19,88.1777994622208,dry,4,2024
24,mag,haas,suzuka,88148,19,88.14859264764425,dry,4,2024
25,mag,haas,suzuka,88245,19,88.24519734754608,dry,4,2024
26,mag,haas,suzuka,88283,19,88.28365728138421,dry,4,2024
27,mag,haas,suzuka,88403,19,88.40393604877194,dry,4,2024
28,mag,haas,suzuka,88362,19,88.3621441365311,dry,4,2024
29,mag,haas,suzuka,88289,19,88.28989228032417,dry,4,2024
30,mag,haas,suzuka,88429,19,88.42966577727641,dry,4,2024
31,mag,haas,suzuka,88541,19,88.54193791733657,dry,4,2024
32,mag,haas,suzuka,88646,19,88.6465579595808,dry,4,2024
33,mag,haas,suzuka,88674,19,88.6748999039897,dry,4,2024
34,mag,haas,suzuka,88591,19,88.59117855259657,dry,4,2024
35,mag,haas,suzuka,88701,19,88.70177032564294,dry,4,2024
36,mag,haas,suzuka,88805,19,88.80519335716811,dry,4,2024
37,mag,haas,suzuka,88765,19,88.76505258608977,dry,4,2024
38,mag,haas,suzuka,88907,19,88.90745347418445,dry,4,2024
39,mag,haas,suzuka,88862,19,88.86287037484007,dry,4,2024
40,mag,haas,suzuka,89042,19,89.04234356714397,dry,4,2024
41,mag,haas,suzuka,89018,19,89.01819049440283,dry,4,2024
42,mag,haas,suzuka,89143,19,89.14319472402545,dry,4,2024
43,mag,haas,suzuka,89111,19,89.11103963627966,dry,4,2024
44,mag,haas,suzuka,89042,19,89.04246712123772,dry,4,2024
45,mag,haas,suzuka,89061,19,89.06191542008239,dry,4,2024
46,mag,haas,suzuka,89335,19,89.33562030482734,dry,4,2024
47,mag,haas,suzuka,89268,19,89.26841159261588,dry,4,2024
48,mag,haas,suzuka,89121,19,89.12161180843994,dry,4,2024
49,mag,haas,suzuka,89057,19,89.05724457075229,dry,4,2024
50,mag,haas,suzuka,89348,19,89.34810901386624,dry,4,2024
51,mag,haas,suzuka,89144,19,89.14436587148634,dry,4,2024
52,mag,haas,suzuka,89338,19,89.33850752181506,dry,4,2024
53,mag,haas,suzuka,89130,19,89.13084891529803,dry,4,2024
54,mag,haas,suzuka,89091,19,89.09195396813838,dry,4,2024
55,mag,haas,suzuka,89362,19,89.36203137495971,dry,4,2024
56,mag,haas,suzuka,89174,19,89.17484787716246,dry,4,2024
57,mag,haas,suzuka,89319,19,89.31937920836263,dry,4,2024
58,mag,haas,suzuka,89321,19,89.32142624559312,dry,4,2024
59,mag,haas,suzuka,89243,19,89.24322431288988,dry,4,2024
60,mag,haas,suzuka,89220,19,89.22072657837317,dry,4,2024
1,olo,haas,suzuka,81330,18,81.33070267151157,dry,4,2024
2,olo,haas,suzuka,81220,18,81.22038077107341,dry,4,2024
3,olo,haas,suzuka,81264,18,81.26435945423934,dry,4,2024
4,olo,haas,suzuka,81217,18,81.21734508020585,dry,4,2024
5,olo,haas,suzuka,81454,18,81.45436773629571,dry,4,2024
6,olo,haas,suzuka,81309,18,81.3098322814101,dry,4,2024
7,olo,haas,suzuka,81380,18,81.38084197796364,dry,4,2024
8,olo,haas,suzuka,81395,18,81.3955237821164,dry,4,2024
9,olo,haas,suzuka,81496,18,81.49668081369694,dry,4,2024
10,olo,haas,suzuka,81395,18,81.39536753316025,dry,4,2024
11,olo,haas,suzuka,81332,18,81.33283923573607,dry,4,2024
12,olo,haas,suzuka,81512,18,81.51258874340047,dry,4,2024
13,olo,haas,suzuka,81592,18,81.59270657012138,dry,4,2024
14,olo,haas,suzuka,81739,18,81.73920931804231,dry,4,2024
15,olo,haas,suzuka,81775,18,81.77571945494556,dry,4,2024
16,olo,haas,suzuka,81862,18,81.86213049178775,dry,4,2024
17,olo,haas,suzuka,81782,18,81.78254312282198,dry,4,2024
18,olo,haas,suzuka,81861,18,81.86110668871792,dry,4,2024
19,olo,haas,suzuka,81863,18,81.86338533111001,dry,4,2024
20,olo,haas,suzuka,81811,18,81.81102471122787,dry,4,2024
21,olo,haas,suzuka,82106,18,82.10695800470656,dry,4,2024
22,olo,haas,suzuka,82060,18,82.0600180757766,dry,4,2024
23,olo,haas,suzuka,82153,18,82.15321787000721,dry,4,2024
24,olo,haas,suzuka,82009,18,82.00922204541614,dry,4,2024
25,olo,haas,suzuka,82129,18,82.1293764960687,dry,4,2024
26,olo,haas,suzuka,81957,18,81.95714621353453,dry,4,2024
27,olo,haas,suzuka,82126,18,82.12675043919995,dry,4,2024
28,olo,haas,suzuka,82239,18,82.23991968032992,dry,4,2024
29,olo,haas,suzuka,82424,18,82.42496538752818,dry,4,2024
30,olo,haas,suzuka,82203,18,82.2039971944515,dry,4,2024
31,olo,haas,suzuka,82575,18,82.57588984770668,dry,4,2024
32,olo,haas,suzuka,82641,18,82.6418114513062,dry,4,2024
33,olo,haas,suzuka,82408,18,82.40831894079959,dry,4,2024
34,olo,haas,suzuka,82745,18,82.74522184289852,dry,4,2024
35,olo,haas,suzuka,82694,18,82.69439732397382,dry,4,2024
36,olo,haas,suzuka,82810,18,82.81005429075826,dry,4,2024
37,olo,haas,suzuka,82849,18,82.84972912964174,dry,4,2024
38,olo,haas,suzuka,82824,18,82.82429733754947,dry,4,2024
39,olo,haas,suzuka,82997,18,82.99738585910455,dry,4,2024
40,olo,haas,suzuka,82791,18,82.79177472933628,dry,4,2024
41,olo,haas,suzuka,82961,18,82.96143819824154,dry,4,2024
42,olo,haas,suzuka,82935,18,82.93572486091225,dry,4,2024
43,olo,haas,suzuka,83055,18,83.05503807680611,dry,4,2024
44,olo,haas,suzuka,82976,18,82.97655777752637,dry,4,2024
45,olo,haas,suzuka,83154,18,83.15473398286176,dry,4,2024
46,olo,haas,suzuka,83217,18,83.21768072721635,dry,4,2024
47,olo,haas,suzuka,83159,18,83.15932493726746,dry,4,2024
48,olo,haas,suzuka,83239,18,83.23925825279728,dry,4,2024
49,olo,haas,suzuka,83174,18,83.17438122980533,dry,4,2024
50,olo,haas,suzuka,83129,18,83.12923436071058,dry,4,2024
51,olo,haas,suzuka,83395,18,83.39533484652357,dry,4,2024
52,olo,haas,suzuka,83236,18,83.23658436677337,dry,4,2024
53,olo,haas,suzuka,83006,18,83.00650575221722,dry,4,2024
54,olo,haas,suzuka,83209,18,83.20949959622266,dry,4,2024
55,olo,haas,suzuka,83154,18,83.15466887785195,dry,4,2024
56,olo,haas,suzuka,83118,18,83.11863605052763,dry,4,2024
57,olo,haas,suzuka,83162,18,83.16221043102242,dry,4,2024
58,olo,haas,suzuka,83261,18,83.26118725102874,dry,4,2024
59,olo,haas,suzuka,83009,18,83.00935683918578,dry,4,2024
60,olo,haas,suzuka,83292,18,83.29227732457701,dry,4,2024
1,ver,red_bull,shanghai,98325,5,98.32516135260417,dry,5,2024
2,ver,red_bull,shanghai,98380,5,98.38033317558936,dry,5,2024
3,ver,red_bull,shanghai,98395,5,98.39516576850355,dry,5,2024
4,ver,red_bull,shanghai,98455,5,98.45542763759805,dry,5,2024
5,ver,red_bull,shanghai,98546,5,98.54625401602055,dry,5,2024
6,ver,red_bull,shanghai,98550,5,98.55054005498928,dry,5,2024
7,ver,red_bull,shanghai,98584,5,98.58417573027869,dry,5,2024
8,ver,red_bull,shanghai,98561,5,98.56104368042004,dry,5,2024
9,ver,red_bull,shanghai,98604,5,98.60432594619357,dry,5,2024
10,ver,red_bull,shanghai,98666,5,98.66634509822218,dry,5,2024
11,ver,red_bull,shanghai,98556,5,98.55663913020639,dry,5,2024
12,ver,red_bull,shanghai,98767,5,98.76785869898431,dry,5,2024
13,ver,red_bull,shanghai,98712,5,98.71221452882402,dry,5,2024
14,ver,red_bull,shanghai,98875,5,98.87560012941546,dry,5,2024
15,ver,red_bull,shanghai,98857,5,98.85788878857034,dry,5,2024
16,ver,red_bull,shanghai,98897,5,98.89751291157367,dry,5,2024
17,ver,red_bull,shanghai,98929,5,98.9299003872741,dry,5,2024
18,ver,red_bull,shanghai,98881,5,98.88194530910192,dry,5,2024
19,ver,red_bull,shanghai,99078,5,99.07886071641252,dry,5,2024
20,ver,red_bull,shanghai,98973,5,98.9737472142229,dry,5,2024
21,ver,red_bull,shanghai,99097,5,99.0978543101234,dry,5,2024
22,ver,red_bull,shanghai,99154,5,99.15470248213983,dry,5,2024
23,ver,red_bull,shanghai,99214,5,99.21495019757737,dry,5,2024
24,ver,red_bull,shanghai,99303,5,99.30327324183162,dry,5,2024
25,ver,red_bull,shanghai,99316,5,99.31639672043448,dry,5,2024
26,ver,red_bull,shanghai,99369,5,99.36932964085935,dry,5,2024
27,ver,red_bull,shanghai,99558,5,99.55898201574213,dry,5,2024
28,ver,red_bull,shanghai,99439,5,99.43994765942222,dry,5,2024
29,ver,red_bull,shanghai,99475,5,99.47559966425614,dry,5,2024
30,ver,red_bull,shanghai,99600,5,99.60091022102883,dry,5,2024
31,ver,red_bull,shanghai,99592,5,99.59282512426918,dry,5,2024
32,ver,red_bull,shanghai,99658,5,99.65858283301966,dry,5,2024
33,ver,red_bull,shanghai,99679,5,99.679025801884,dry,5,2024
34,ver,red_bull,shanghai,99792,5,99.7927975021749,dry,5,2024
35,ver,red_bull,shanghai,99792,5,99.79261760897194,dry,5,2024
36,ver,red_bull,shanghai,99830,5,99.83042183779024,dry,5,2024
37,ver,red_bull,shanghai,99935,5,99.93503406411803,dry,5,2024
38,ver,red_bull,shanghai,100012,5,100.01251454612465,dry,5,2024
39,ver,red_bull,shanghai,99966,5,99.96648601439811,dry,5,2024
40,ver,red_bull,shanghai,100076,5,100.07608225942629,dry,5,2024
41,ver,red_bull,shanghai,99970,5,99.97023593425553,dry,5,2024
42,ver,red_bull,shanghai,100239,5,100.2399196528243,dry,5,2024
43,ver,red_bull,shanghai,100127,5,100.1277259019245,dry,5,2024
44,ver,red_bull,shanghai,100269,5,100.26913884262798,dry,5,2024
45,ver,red_bull,shanghai,100215,5,100.21596929213501,dry,5,2024
46,ver,red_bull,shanghai,100288,5,100.28875998840721,dry,5,2024
47,ver,red_bull,shanghai,100248,5,100.24862391147121,dry,5,2024
48,ver,red_bull,shanghai,100312,5,100.31294325366092,dry,5,2024
49,ver,red_bull,shanghai,100282,5,100.28224745637726,dry,5,2024
50,ver,red_bull,shanghai,100284,5,100.28462019775915,dry,5,2024
51,ver,red_bull,shanghai,100356,5,100.35637930536646,dry,5,2024
52,ver,red_bull,shanghai,100286,5,100.28682795767278,dry,5,2024
53,ver,red_bull,shanghai,100285,5,100.28529262788543,dry,5,2024
54,ver,red_bull,shanghai,100288,5,100.28873307977746,dry,5,2024
55,ver,red_bull,shanghai,100336,5,100.33674220892452,dry,5,2024
56,ver,red_bull,shanghai,100339,5,100.33952843012246,dry,5,2024
57,ver,red_bull,shanghai,100257,5,100.25754422018848,dry,5,2024
58,ver,red_bull,shanghai,100235,5,100.23534929255096,dry,5,2024
59,ver,red_bull,shanghai,100337,5,100.33767599948293,dry,5,2024
60,ver,red_bull,shanghai,100298,5,100.29833461770569,dry,5,2024
1,per,red_bull,shanghai,92926,14,92.92639291905125,dry,5,2024
2,per,red_bull,shanghai,92991,14,92.99104111337367,dry,5,2024
3,per,red_bull,shanghai,93048,14,93.04859620497966,dry,5,2024
4,per,red_bull,shanghai,93095,14,93.09540862240019,dry,5,2024
5,per,red_bull,shanghai,93123,14,93.12349846143209,dry,5,2024
6,per,red_bull,shanghai,93164,14,93.16487337836985,dry,5,2024
7,per,red_bull,shanghai,93189,14,93.18919913208256,dry,5,2024
8,per,red_bull,shanghai,93301,14,93.30157850056088,dry,5,2024
9,per,red_bull,shanghai,93236,14,93.23629517780363,dry,5,2024
10,per,red_bull,shanghai,93230,14,93.23077380034988,dry,5,2024
11,per,red_bull,shanghai,93388,14,93.38813892469261,dry,5,2024
12,per,red_bull,shanghai,93215,14,93.21567667344246,dry,5,2024
13,per,red_bull,shanghai,93421,14,93.42165777425272,dry,5,2024
14,per,red_bull,shanghai,93421,14,93.42195835080439,dry,5,2024
15,per,red_bull,shanghai,93554,14,93.55418040671448,dry,5,2024
16,per,red_bull,shanghai,93431,14,93.43192458553582,dry,5,2024
17,per,red_bull,shanghai,93587,14,93.58792178469992,dry,5,2024
18,per,red_bull,shanghai,93480,14,93.48095601221412,dry,5,2024
19,per,red_bull,shanghai,93577,14,93.57753592336763,dry,5,2024
20,per,red_bull,shanghai,93713,14,93.71336298343476,dry,5,2024
21,per,red_bull,shanghai,93621,14,93.62129922357963,dry,5,2024
22,per,red_bull,shanghai,93634,14,93.63480078453678,dry,5,2024
23,per,red_bull,shanghai,93799,14,93.79948039252297,dry,5,2024
24,per,red_bull,shanghai,93889,14,93.88983576678758,dry,5,2024
25,per,red_bull,shanghai,94005,14,94.00588896221602,dry,5,2024
26,per,red_bull,shanghai,93926,14,93.9266193992119,dry,5,2024
27,per,red_bull,shanghai,94101,14,94.10178495793409,dry,5,2024
28,per,red_bull,shanghai,94092,14,94.09249279542523,dry,5,2024
29,per,red_bull,shanghai,94247,14,94.24731578700664,dry,5,2024
30,per,red_bull,shanghai,94066,14,94.0665019205854,dry,5,2024
31,per,red_bull,shanghai,94182,14,94.18246023646024,dry,5,2024
32,per,red_bull,shanghai,94100,14,94.10056202073102,dry,5,2024
33,per,red_bull,shanghai,94370,14,94.3701037438967,dry,5,2024
34,per,red_bull,shanghai,94395,14,94.3958456521713,dry,5,2024
35,per,red_bull,shanghai,94324,14,94.32461241421153,dry,5,2024
36,per,red_bull,shanghai,94513,14,94.51356835386703,dry,5,2024
37,per,red_bull,shanghai,94526,14,94.52680025506201,dry,5,2024
38,per,red_bull,shanghai,94640,14,94.64078465733557,dry,5,2024
39,per,red_bull,shanghai,94725,14,94.72598507172044,dry,5,2024
40,per,red_bull,shanghai,94717,14,94.7170239606355,dry,5,2024
41,per,red_bull,shanghai,94752,14,94.75253226352304,dry,5,2024
42,per,red_bull,shanghai,94798,14,94.79821605882566,dry,5,2024
43,per,red_bull,shanghai,94890,14,94.89046332103749,dry,5,2024
44,per,red_bull,shanghai,94866,14,94.86654326999712,dry,5,2024
45,per,red_bull,shanghai,94968,14,94.96834398883207,dry,5,2024
46,per,red_bull,shanghai,94945,14,94.94569356203426,dry,5,2024
47,per,red_bull,shanghai,95038,14,95.03839842078912,dry,5,2024
48,per,red_bull,shanghai,94908,14,94.90805112269463,dry,5,2024
49,per,red_bull,shanghai,94920,14,94.92093442282093,dry,5,2024
50,per,red_bull,shanghai,94943,14,94.94392287469488,dry,5,2024
51,per,red_bull,shanghai,94828,14,94.82847803522239,dry,5,2024
52,per,red_bull,shanghai,95013,14,95.0138543341459,dry,5,2024
53,per,red_bull,shanghai,94991,14,94.99186458799755,dry,5,2024
54,per,red_bull,shanghai,95071,14,95.07164912003194,dry,5,2024
55,per,red_bull,shanghai,94933,14,94.93357904250115,dry,5,2024
56,per,red_bull,shanghai,94979,14,94.97930379176158,dry,5,2024
57,per,red_bull,shanghai,94897,14,94.897166536,dry,5,2024
58,per,red_bull,shanghai,94967,14,94.96711924320486,dry,5,2024
59,per,red_bull,shanghai,95029,14,95.02940236505098,dry,5,2024
60,per,red_bull,shanghai,94890,14,94.89003058430072,dry,5,2024
1,ham,mercedes,shanghai,94776,4,94.77641388286096,dry,5,2024
2,ham,mercedes,shanghai,94787,4,94.78713080189154,dry,5,2024
3,ham,mercedes,shanghai,94958,4,94.95825873758065,dry,5,2024
4,ham,mercedes,shanghai,94974,4,94.97453334901999,dry,5,2024
5,ham,mercedes,shanghai,94962,4,94.96228682182353,dry,5,2024
6,ham,mercedes,shanghai,95079,4,95.07946521914323,dry,5,2024
7,ham,mercedes,shanghai,95094,4,95.09405741285406,dry,5,2024
8,ham,mercedes,shanghai,95023,4,95.02314486665651,dry,5,2024
9,ham,mercedes,shanghai,95154,4,95.15497248698291,dry,5,2024
10,ham,mercedes,shanghai,95195,4,95.19529887822601,dry,5,2024
11,ham,mercedes,shanghai,95267,4,95.267990819061,dry,5,2024
12,ham,mercedes,shanghai,95186,4,95.18639107484323,dry,5,2024
13,ham,mercedes,shanghai,95296,4,95.29660634774041,dry,5,2024
14,ham,mercedes,shanghai,95253,4,95.25394965945168,dry,5,2024
15,ham,mercedes,shanghai,95228,4,95.22860131317681,dry,5,2024
16,ham,mercedes,shanghai,95283,4,95.2835791707439,dry,5,2024
17,ham,mercedes,shanghai,95427,4,95.42702393885959,dry,5,2024
18,ham,mercedes,shanghai,95472,4,95.47218912187836,dry,5,2024
19,ham,mercedes,shanghai,95447,4,95.44761728253634,dry,5,2024
20,ham,mercedes,shanghai,95517,4,95.51799346813024,dry,5,2024
21,ham,mercedes,shanghai,95620,4,95.6202577390651,dry,5,2024
22,ham,mercedes,shanghai,95586,4,95.58683177475936,dry,5,2024
23,ham,mercedes,shanghai,95629,4,95.62958519226845,dry,5,2024
24,ham,mercedes,shanghai,95719,4,95.71911342024563,dry,5,2024
25,ham,mercedes,shanghai,95728,4,95.72807400162134,dry,5,2024
26,ham,mercedes,shanghai,95967,4,95.96729180981193,dry,5,2024
27,ham,mercedes,shanghai,95870,4,95.8707563858313,dry,5,2024
28,ham,mercedes,shanghai,95875,4,95.8754751706604,dry,5,2024
29,ham,mercedes,shanghai,95884,4,95.88423507665642,dry,5,2024
30,ham,mercedes,shanghai,95949,4,95.94900060559429,dry,5,2024
31,ham,mercedes,shanghai,96155,4,96.15562619824834,dry,5,2024
32,ham,mercedes,shanghai,96145,4,96.14512034730944,dry,5,2024
33,ham,mercedes,shanghai,96218,4,96.21852217787462,dry,5,2024
34,ham,mercedes,shanghai,96200,4,96.20002214100576,dry,5,2024
35,ham,mercedes,shanghai,96293,4,96.29326616671327,dry,5,2024
36,ham,mercedes,shanghai,96379,4,96.3793370723865,dry,5,2024
37,ham,mercedes,shanghai,96420,4,96.42072135491142,dry,5,2024
38,ham,mercedes,shanghai,96452,4,96.45298925600144,dry,5,2024
39,ham,mercedes,shanghai,96529,4,96.52915778450141,dry,5,2024
40,ham,mercedes,shanghai,96578,4,96.57880408063018,dry,5,2024
41,ham,mercedes,shanghai,96680,4,96.68012165984774,dry,5,2024
42,ham,mercedes,shanghai,96745,4,96.74593790087395,dry,5,2024
43,ham,mercedes,shanghai,96750,4,96.75036361626537,dry,5,2024
44,ham,mercedes,shanghai,96709,4,96.70921481069405,dry,5,2024
45,ham,mercedes,shanghai,96676,4,96.67683839814869,dry,5,2024
46,ham,mercedes,shanghai,96766,4,96.76657272272952,dry,5,2024
47,ham,mercedes,shanghai,96844,4,96.84490959721835,dry,5,2024
48,ham,mercedes,shanghai,96818,4,96.81804979395044,dry,5,2024
49,ham,mercedes,shanghai,96703,4,96.70377213951087,dry,5,2024
50,ham,mercedes,shanghai,96821,4,96.8219294289166,dry,5,2024
51,ham,mercedes,shanghai,96906,4,96.90651850524257,dry,5,2024
52,ham,mercedes,shanghai,96747,4,96.74750770370707,dry,5,2024
53,ham,mercedes,shanghai,96719,4,96.71988565985389,dry,5,2024
54,ham,mercedes,shanghai,96859,4,96.85902620555461,dry,5,2024
55,ham,mercedes,shanghai,96896,4,96.8963196736826,dry,5,2024
56,ham,mercedes,shanghai,96825,4,96.82563835606582,dry,5,2024
57,ham,mercedes,shanghai,96918,4,96.9186019563929,dry,5,2024
58,ham,mercedes,shanghai,96789,4,96.78983297750608,dry,5,2024
59,ham,mercedes,shanghai,96730,4,96.7302009414903,dry,5,2024
60,ham,mercedes,shanghai,96964,4,96.96432950365082,dry,5,2024
1,rus,mercedes,shanghai,91741,10,91.74146610229032,dry,5,2024
2,rus,mercedes,shanghai,91783,10,91.7833226905595,dry,5,2024
3,rus,mercedes,shanghai,91841,10,91.84139583001154,dry,5,2024
